"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sym","KO","bnum"
"17005_formate_dehydrogenase_accessory_protein_FdhE",980.663602049788,0.85716083974641,0.188763387218834,4.5409274138141,5.60073132085693e-06,1.32950946534953e-05,fdhE,K02380,b3891
"17006_fdoI",4139.7453818743,1.21565130783023,0.202020516049634,6.01746461993771,1.77170020810188e-09,6.15665822315404e-09,fdoI,NA,b3892
"17007_fdoH",1275.84104881919,0.0143389849520423,0.315925421344869,0.0453872464298771,0.96379864638706,0.970392037529346,fdoH,K00124,b3893
"17008_fdoG_1",6152.10309116691,0.197711981800638,0.267768464546315,0.738369180760792,0.4602901373879,0.51161524822058,fdoG,K00123,b4079
"17009_fdoG_2",1636.15988162254,-0.385769005488093,0.263774995948034,-1.46249269799664,0.143606243875739,0.179741281729414,fdoG,K00123,b4079
"17010_formate_dehydrogenase_accessory_protein",168.337861957323,-0.395661668130025,0.231511791909865,-1.70903462353256,0.0874445361909133,0.114308374895332,fdhD,K02379,b3895
"17016_rhaM",20.7553565405092,0.0332209874439088,0.480096343818077,0.0691965016432144,0.944833207719278,0.955526550409715,yiiL,K03534,b3901
"17018_rhaA",26.3154583244925,-0.0835954752992944,0.525212531526026,-0.159165043256688,0.873538844165425,0.893172941602736,rhaA,K01813,b3903
"17019_rhaB",27.9073279540199,0.854198791017497,0.596397261098942,1.43226477841887,0.152068059049509,0.188727323284659,rhaB,K00848,b3904
"17020_rhaS_2",14.660986915954,-1.67279636692229,0.342549482475465,-4.883371461646,1.04287141801056e-06,2.72081781841754e-06,rhaS,K02855,b3905
"17021_rhaR_2",45.566951899043,-1.15111836309005,0.668692515815068,-1.7214464583725,0.0851698400105675,0.111626474440251,rhaR,K02854,b3906
"17022_rhaT",53.749323508861,-0.620181742503563,0.51068540704765,-1.2144105430561,0.224590991387695,0.269121963818014,rhaT,K02856,b3907
"17023_sodA",4706.81102572881,-0.668691218486689,0.621079907500396,-1.07665891362983,0.281632674058831,0.330819225584599,sodA,K04564,b3908
"17024_kdgT",95.3608059389659,-2.16211460104167,0.581287940601788,-3.7195242667572,0.000199598370972664,0.000393844735152686,kdgT,K02526,b3909
"17025_6-N-hydroxylaminopurine_resistance_protein",368.469930845948,-1.03967601741879,0.517476214473377,-2.00912812674268,0.044523547470051,0.0615118253838032,yiiM,NA,b0947
"17026_cpxA",789.785219188182,-0.189957017483799,0.182254454259826,-1.04226268847724,0.297289905952796,0.347741629122906,cpxA,K07640,b3911
"17027_walR",936.072187034808,-0.439851108667175,0.148945370503075,-2.95310359215291,0.00314596371001721,0.00523699348134601,cpxR,K07662,b3912
"17028_cpxP",428.409509995399,1.37596140555348,0.627254249678591,2.19362627875144,0.0282622876252835,0.0401090434704818,cpxP,K06006,b4484
"17031_pfkA",1086.73814309793,-0.0425077626705355,0.121808730512445,-0.348971395496095,0.727110784306126,0.761184595118798,pfkA,K00850,b3916
"17032_sbp",104.444238917249,1.69513926534753,0.251987794321977,6.72706894359166,1.73114729952139e-11,7.4255445071422e-11,sbp,K02048,b3917
"17033_cdh",279.720424457541,2.01146509815221,0.208136513432717,9.66416254879008,4.28106914179891e-22,4.67739519335409e-21,cdh,K01521,b3918
"17034_tpiA",2049.21189940199,-0.635428750792666,0.16016253795291,-3.96739936138805,7.26611786540739e-05,0.000151624911586733,tpiA,K01803,b3919
"17035_hypothetical_protein",955.281863340682,0.94246249317324,0.198730967060972,4.74240379902186,2.11197127342122e-06,5.32676625614909e-06,yiiQ,NA,b1316
"17036_hypothetical_protein",186.63893254895,-0.040322741063498,0.18009227781189,-0.223900444557739,0.822834769804323,0.848611951381045,yiiR,NA,b1316
"17037_hypothetical_protein",1056.9683077495,-3.54930754653057,0.273107845502137,-12.9959926270328,1.2892405488036e-38,6.4513597062132e-37,yiiS,NA,b1316
"17038_uspD",1168.43709136755,-4.14905954963029,0.291118277188312,-14.252143801148,4.34727922080063e-46,4.02847874460858e-44,yiiT,NA,b3923
"17039_fpr",665.848930182857,-0.697420139037395,0.20834839191648,-3.34737471512124,0.000815808541730391,0.00149098098715079,fpr,K00528,b3924
"17040_glpX",534.012162328513,1.06950743947163,0.190454155932209,5.61556367324593,1.9592249075575e-08,6.11982611574142e-08,glpX,K02446,b3925
"17041_glpK",1967.00347371901,-3.16362219794924,0.386451019187552,-8.18634714588209,2.69274288189732e-16,1.75449028398622e-15,glpK,K00864,b3926
"17042_glpF",525.671424925282,-2.93400393596888,0.424491597745041,-6.91180685684882,4.78519092945148e-12,2.16893980171877e-11,glpF,K02440,b3927
"17043_zapB",2042.96640989501,-0.181014378525287,0.1586592972778,-1.14089991340592,0.253911575479171,0.301655632406879,yiiU,K09892,b3928
"17044_rraA",3473.82650832205,0.638448199552262,0.278811819350891,2.28988929177626,0.0220277351429747,0.0318241598081699,rraA,K02553,b3929
"17045_menA",237.431500120845,1.67543931787382,0.189600457150564,8.83668395663908,9.86015652304221e-19,7.88182479893022e-18,menA,K02548,b3930
"17046_hslU",3046.62513104782,0.327107262999367,0.222569904181004,1.46968326289681,0.141647557804754,0.177645207833331,hslU,K03667,b3931
"17047_hslV",918.230886954548,0.525217416428042,0.212880527230074,2.46719332792897,0.0136176812495143,0.0204142830954372,hslV,K01419,b3932
"17048_ftsN",922.970524775666,0.394786248059327,0.14379681480247,2.74544501282338,0.00604288932441326,0.00961176674487093,ftsN,K03591,b3933
"17049_cytR",787.727839866716,-1.26421551972257,0.115395859737925,-10.9554668823796,6.25549561546621e-28,1.2724593520241e-26,cytR,NA,NA
"17050_priA",393.933863645809,1.30180918564363,0.187475803630257,6.94387841223009,3.81478868246276e-12,1.73854303889287e-11,priA,K04066,b3935
"17051_rpmE",1358.2185714429,2.41692928872423,0.157141273527136,15.3806141090416,2.20843046864166e-53,5.52549303254143e-51,rpmE,K02909,b3936
"17057_hypothetical_protein",152.903885166512,-0.377371501208011,0.306599460408359,-1.23082898027737,0.218386834159131,0.262189951567248,yiiX,NA,b1316
"17058_metJ",934.265479102803,-0.643869017269497,0.295481210474893,-2.17905232022936,0.0293277816956784,0.0415034557706942,metJ,K03764,b3938
"17059_metB",5276.25782692914,-3.40566437126096,0.37350966608349,-9.11800866352865,7.6517302228668e-20,6.78887553816054e-19,metB,K01739,b3939
