Gene_id,UR1,UTI1,UR3,UTI3,UR6,UTI6,UR7,UTI7,UR14,UTI14,UR17,UTI17,UR43,UTI43,UR54,UTI54,UR56,UTI56,UR57,UTI57,UR66,UTI66,UR68,UTI68,UR86,UTI86
10135_hypothetical_protein,,,,,10.751484427988277,11.899818875831844,,,,,9.687451836071094,7.20619277327273,13.785898639870002,7.107416495100901,3.999864803785345,3.0287442106780724,13.225034526756295,4.167173647327696,9.188390950031373,11.000981205016126,4.115642711363144,20.78351891889954,8.052017895568179,1.1110917225605523,3.7498626783242366,2.0702271337343108
1013_higB-1,62.206315200659844,25.16119811896431,,,,,,,,,77.29238327474563,25.378824144181053,117.14429647719153,33.60799297552617,82.94824725694507,31.964288291610316,73.70272324906063,25.287848715977788,102.03394945179579,59.60513647501994,64.90957524019078,45.043417800852424,74.04986053052744,34.84036683939873,87.1800154072798,22.99450799058984
10143_Fatty_acid_desaturase,,,,,13.319168071261767,10.75356517860148,,,,,12.593459507863484,3.4821400116037737,,,,,13.055282989886903,2.7001961109845958,12.758111514224524,15.18810993588959,,,,,,
10144_Fatty_acid_hydroxylase_superfamily_protein,,,,,3.582492436780984,2.3195214728853726,,,,,4.9630152345695375,0.9656875324503604,,,,,5.6608467923194405,1.31045994532215,6.895380575045785,5.896878270482401,,,,,,
10145_PAP2_superfamily_protein,,,,,2.0357540439544115,7.57890155675337,,,,,3.1746320532680867,0.9015222479021636,,,,,5.139260037063821,0.5560846340010935,3.678409001590632,5.505059116297524,,,,,,
10146_hypothetical_protein,,,,,3.6076854324821954,7.602475123026318,,,,,7.2296904142770355,2.11009484151284,,,,,7.989009059053755,2.4469453552763523,3.4028620338716866,2.577018342154828,,,,,,
10147_4-pyridoxolactonase,,,,,4.561503478141026,8.086669154848508,,,,,4.7422543326734194,0.6733454010385886,,,,,3.1142582826778886,0.7476095650168548,2.8128115152775353,0.0,,,,,,
10148_hypothetical_protein,,,,,3.0928640132455136,4.187059104159249,,,,,7.289972399754657,0.0,,,,,2.8749624044760065,1.0035720118546505,,,,,,,,
10149_hypothetical_protein,,,,,,,,,,,14.174303113510485,2.5242622941260584,,,,,,,,,,,,,,
1014_hypothetical_protein,0.3569320046601328,0.0,,,0.0,0.0,,,,,0.6076720178274685,0.0,1.2900025518185478,0.0,0.5559212328213772,0.0,2.4036450384225234,0.3938387643160686,1.2405614672031149,19.49438581183005,0.0,0.0,0.0,0.0,0.4027258937059452,0.0
10150_fabH_1,,,,,14.125949733993494,22.006661521297765,,,,,11.13059619545944,4.3115502938399395,,,,,11.535723031612141,3.5238205228279824,13.7699858983742,0.0,,,,,,
10154_narG_1,,,,,,,,,,,1.0764017104751311,0.4778835279457903,,,,,,,,,,,,,,
10155_narG_2,,,,,,,,,,,4.90812014399109,2.4557302861407346,,,,,,,,,,,,,,
10165_ldrD_1,,,,,,,,,,,6.088272878233383,2.063560430559325,,,,,,,4.811303028696493,0.0,,,6.3523209192997525,0.0,,
10182_dhaM_1,,,,,,,,,,,24.707818951665317,3.3570086179614584,,,,,,,,,55.0696612056909,0.0,,,,
10183_dhaM_2,,,,,,,,,,,23.822551262120413,4.613954458976428,,,,,28.609427951602413,14.198240089622645,,,63.561051645388545,13.307194631920268,,,,
10186_putative_ABC_transporter_permease_protein,,,,,0.9480587424914044,0.0,,,,,0.6526441346702956,0.0,0.1979245792501382,0.0,0.8529477398883947,1.1457029583635463,,,0.5710165598137082,5.982031747312472,1.5099580823082128,22.603014708731,7.423095370289742,0.0,,
10187_putative_ABC_transporter_permease_protein,,,,,2.1475302589846184,1.5228633969177332,,,,,1.086142742144891,0.0,0.6404802389286015,0.0,1.5456688482650442,2.5952313507791076,,,1.2318659429002896,15.486194336500509,2.5129008672859645,58.51434648895781,6.155380703882929,0.0,,
10191_cirA_1,,,,,,,,,,,13.209159637000148,5.280076098206695,,,,,,,,,,,,,,
10192_btuB_1,,,,,,,,,,,10.349590210864859,2.013789956352885,,,,,,,,,,,,,,
10204_DNA_polymerase_V_subunit_UmuC,,,,,,,,,,,9.152642411371144,8.200385062648527,,,,,,,,,,,,,,
10215_hypothetical_protein,,,,,,,,,,,5.0756419986167165,31.370889782491478,8.556519816253084,22.502461578025713,,,,,,,,,,,4.7489064922550766,14.419790151155171
10218_icsA_1,,,,,,,,,,,5.782685330938812,10.29822378059018,,,,,,,1.7007697534236257,6.288511552203243,5.328854506253896,0.0,11.095467563976133,0.0,4.9366399873632005,3.846075432868593
10219_hypothetical_protein,,,,,12.090804404701615,7.2020500981302735,,,,,11.272148065501245,10.494515891325186,16.356662190185453,9.678544938393932,20.62437059887043,19.28705477421948,6.933956286846348,4.6237976473571605,6.699717315972625,0.0,14.029977524840913,34.59135400175959,22.720413453815013,3.698523551617309,8.365303129711918,5.013311286474768
10260_hypothetical_protein,,,,,,,,,,,281.1027808364437,21.622167061239143,,,,,,,187.15920860284447,26.406737753076566,,,,,,
10261_hypothetical_protein,,,,,,,,,,,3.405634385626472,0.0,,,,,,,3.4762986168878505,0.0,,,,,,
10262_transport_protein_TonB,,,,,81.0929509656196,27.990789798561522,,,,,2.6935155391432266,1.6647742123837501,,,295.5505781179049,38.45309484335811,,,1.7790260304216452,10.165784012304014,,,135.21390226736938,45.17644411822123,58.59291146770853,10.043538653977519
10278_helix-turn-helix_protein,,,,,,,,,,,13.453575836552325,27.76688523538664,,,,,10.613497572255296,9.129898627327046,13.732726939271696,0.0,,,,,9.553032827443351,10.15253829828425
10279_putative_HTH-type_transcriptional_regulator,,,,,181.98247969319004,286.74922230788934,,,,,419.70314970959646,342.4183062996726,,,,,148.08033194261625,173.90560899720074,355.34106926391837,279.130945391441,,,,,508.3905604266797,412.58707378894826
10280_hypothetical_protein,,,,,,,,,,,348.6750034069281,230.92241507575096,,,,,,,293.7201883143247,160.64493873662462,,,,,343.0544969239853,183.90571907208798
10281_hypothetical_protein,,,,,,,,,,,417.07881298363816,290.5597779547104,,,,,,,323.73436979419614,194.68358594457783,,,,,413.0655718581018,274.7749732074261
10282_hypothetical_protein,,,,,,,,,,,12.343337862120455,35.91505543480825,,,,,,,12.01793921353018,12.183991132393782,,,,,22.401627837393203,29.807084604731603
10284_Antirestriction_protein_Ral,,,,,,,,,,,34.60692141527433,59.69880325608128,,,,,,,26.3619311780662,0.0,,,,,43.13194321590672,16.370968005983354
10295_hypothetical_protein,,,,,,,,,,,11.76370306762861,17.048682510066048,,,,,,,9.10935841755167,4.337756005250142,,,,,9.767684306768539,7.754883872193562
10296_hypothetical_protein,,,,,,,,,,,3.2536769458478627,4.273357427063799,,,,,,,2.9060396574246203,0.0,,,,,3.5040323822446413,0.0
10297_hypothetical_protein,,,,,,,,,,,13.56716137363391,7.127607415871889,,,,,,,11.177854495765407,6.217721553491762,,,,,11.817322659589086,7.8980815895926115
10298_hypothetical_protein,,,,,,,,,,,18.314895676752187,15.135516942867401,,,3.7363078205901865,3.6902292961244463,,,15.754142138286571,0.0,,,,,15.274703219444616,8.075226108054776
10299_hypothetical_protein,,,,,,,,,,,25.337459608198024,28.60262072465811,,,,,,,20.44830877866216,17.91375993519518,,,,,27.38536077200428,16.223481807731257
10300_hypothetical_protein,,,,,5.370394103683417,9.9967106423434,,,,,26.189808092282444,13.376812509365203,,,,,2.5068690584774784,0.8215041709660327,27.29016819137839,11.669174605672918,,,,,21.93721681560201,13.175829381073125
10318_hypothetical_protein,,,,,,,,,,,98.54449121867631,38.89776197262509,,,12.579378066913756,5.957264358589977,,,59.021934651233536,33.93220738577927,,,,,,
10319_hypothetical_protein,,,,,,,,,,,129.87349978136342,66.37538622324276,,,31.95547230390507,18.83609845755608,,,42.86184493699972,35.76308188501197,,,,,,
10322_Fibronectin_type_III_protein,,,,,,,,,,,6.160344767883968,3.680167006394393,12.894489026546774,7.685604688323116,,,,,,,,,,,,
10323_hypothetical_protein,,,,,,,,,,,11.632399266883256,6.727889172360776,7.249601117657955,6.836749948447688,,,,,,,,,,,,
10326_Phage_minor_tail_protein_L,,,,,4.326706481671017,3.735160652611976,,,,,2.6640062672665517,1.5550612986736458,10.839348089420893,1.6731773007156654,3.520303508696973,2.500685468577168,,,2.643746679748759,0.0,5.5077920312766855,0.0,,,,
10327_Phage_minor_tail_protein,,,,,,,,,,,3.2969439265107328,4.948781701250175,,,,,,,6.410196031140718,10.073086893650787,,,,,,
1032_hypothetical_protein,5.214154137158133,0.4532961620810109,,,,,,,,,,,,,,,,,,,,,,,,
10337_Bacteriophage_lambda_head_decoration_protein_D,,,,,,,,,,,2.5350734486053903,0.0,,,,,,,,,,,,,,
10343_Phage_DNA_packaging_protein_Nu1,,,,,,,,,,,12.278795095001009,8.529923665809076,,,,,,,14.81240140850085,0.0,9.50854041334532,0.0,,,,
10344_hypothetical_protein,,,,,948.5287432844244,70.16388183419268,,,,,396.8287635965666,33.823684564351986,,,1520.8067867340274,96.19685547574265,,,368.02152080881086,18.776462255020444,,,172.01722376096797,83.44204409371174,917.176849085044,167.83941298458586
10347_hypothetical_protein,,,,,3.3411230492381563,4.975462090693052,,,,,7.491529074743217,8.285746461635153,,,2.1642735018236823,0.0,,,8.049444634524031,0.0,,,,,,
10348_hypothetical_protein,,,,,,,,,,,8.490759701150928,0.0,,,37.22006884129426,11.95533189771824,,,12.27815972677056,22.69894238363773,,,,,,
1034_TonB-dependent_Receptor_Plug_Domain_protein,85.34531981067326,8.767743004642401,,,,,,,98.30506656080759,11.437605294087026,,,,,,,,,,,,,,,,
10350_hypothetical_protein,,,,,,,,,,,14.915275538697808,12.805667705594551,,,11.125171273330716,6.932615231068741,,,18.5422122668196,11.170940184307108,,,,,,
10352_hypothetical_protein,,,,,,,,,,,2.1082498577687683,2.215168951988173,,,0.3857412635903434,2.5906915874832848,,,5.164786516519092,13.526716685759627,,,,,,
10354_iraM,,,,,80.09021021581243,128.4114783168123,,,,,57.35698269762553,35.64107657079479,,,32.86573139112649,21.788876261893,,,35.411549343671005,19.78534679409617,,,,,,
10358_small_toxic_polypeptide,,,,,,,,,,,4234.474245776513,626.7498992867182,,,,,,,1068.083405150037,0.0,,,,,,
10365_DNA-binding_transcriptional_regulator_DicC,,,,,,,,,,,7.310761814478159,0.0,,,,,,,,,,,,,,
10366_DNA_polymerase_V_subunit_UmuD,,,,,,,,,,,277.82117430437484,144.5102822228971,,,,,,,320.71083137339707,254.9265836931622,,,,,,
10373_exonuclease_VIII,,,,,,,,,,,10.896474949810358,10.408259596327992,,,,,,,,,,,,,,
10374_recE,,,,,,,,,,,12.228771598428807,4.2214206571675446,,,,,,,21.966476041043283,14.934248860353215,,,,,,
10383_lolE,,,,,,,,,,,36.68129271249446,52.24008063244837,,,48.97160678217404,125.92562130710863,,,,,,,,,,
10386_lolC_2,,,,,,,,,,,58.681700183102286,80.28349012383173,,,,,,,,,,,,,,
10402_ycfH_1,,,,,,,,,,,8.280111082610924,16.571492923270306,,,,,,,,,,,,,,
10403_ycfH_2,,,,,,,,,,,78.25185884348868,141.67917255690406,,,,,,,,,,,,,,
10405_tmk,,,,,151.39995359163686,131.8384375349779,,,,,252.89083256765412,317.032348524644,,,,,,,194.4518685906863,426.56032320935066,,,,,,
10421_flgJ_1,,,,,,,,,,,3.603636384790801,15.145573764756348,,,,,,,,,,,,,,
10422_flgJ_2,,,,,,,4.51620939003464,245.31862729935546,,,12.348320595502784,21.36055775131453,,,,,,,,,,,,,,
1042_sfaS_1,5.790387988124619,2.13941369538831,,,4.2637512630337415,5.183185160085802,,,4.339192280471315,2.299550605846394,3.6967721164056737,7.552713225963652,4.795834536581878,5.4175906502960505,2.4425167485790134,16.71974665182428,2.321043206656228,1.8634915687320939,1.5722821776182625,6.588559817119499,2.2570035180880783,49.789543334540646,15.968232927204413,2.6617604884402897,1.6333217160241118,1.2398726124005193
10453_mdoH_1,,,,,,,46.1767141573776,88.5219775865119,,,81.17917610123492,92.22353745689213,80.9939929214807,52.617050754137814,,,,,,,,,,,,
10454_mdoH_2,,,,,66.36015534798243,104.77004946872145,93.28010608532196,112.38170239790529,,,74.6410705904152,127.5690391211606,80.55934303193379,96.70674356850472,,,,,,,,,,,,
10475_cbeA_1,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
10477_hypothetical_protein,,,,,1.5843877627156504,5.8985116188306765,,,,,0.0,0.0,,,1.924342728997075,4.308050490498221,,,2.8628341550841117,14.995681393715428,0.0,0.0,1.744511383685174,0.0,1.8587348940274395,0.0
10478_hypothetical_protein,,,,,,,,,,,0.36460321069648105,0.0,,,,,,,,,,,,,,
1047_Carboxymuconolactone_decarboxylase_family_protein,215.1326537178801,73.70719786166575,,,,,,,,,,,2.935840178640593,0.9695954801988664,,,,,,,,,39.769587043182966,1.7593502308613216,,
10480_hypothetical_protein,,,,,,,,,,,0.35378165421462204,7.43447114023428,,,54.69731855807592,61.95035619726725,,,,,,,,,3.7514192838362015,1.0679039795162006
10481_hypothetical_protein,,,,,,,,,,,3.6129722303472542,2.8120020374979404,,,0.3672536641695627,0.41108771951645373,,,,,,,,,,
10482_hypothetical_protein,,,,,,,,,,,1.1147939895396004,0.0,,,,,,,,,59.751198399910706,0.0,,,,
10484_hypothetical_protein,,,,,,,,,,,4.46189629488251,2.383820175272778,,,0.0,0.0,,,,,,,,,,
10485_yeeR_1,,,,,,,,,,,3.7410049890394976,2.4136053066453096,,,1.7090947479237248,4.038737220272837,,,,,,,,,4.745389825717567,1.3854915374054972
10486_flu_1,,,,,,,,,,,0.6029430527081885,0.0,,,,,,,,,,,,,4.262312960623233,0.0
10487_flu_2,,,,,3.950985720711053,3.05643861139878,,,,,2.3608752267663844,4.357821563979203,,,1.6894191146839612,2.116860455354205,,,,,,,,,,
10488_flu_3,,,,,,,,,,,4.5323881462131554,13.927324660885908,,,,,,,,,,,,,,
1048_autoinducer-2_-AI-2-_modifying_protein_LsrG,60.08020264356686,53.42733715423419,,,,,,,,,,,0.7697753136826748,1.2146414517935875,,,,,,,,,,,,
10490_hypothetical_protein,,,,,,,,,,,10.470024631486787,12.834509299526072,,,,,,,,,10.69869430809212,0.0,,,,
10491_hypothetical_protein,,,,,,,,,,,70.05180428689185,74.53615701110421,,,,,,,,,67.44448574753869,53.74279033749774,92.10970191368915,109.17787548508088,,
10492_hypothetical_protein,,,,,,,,,,,189.93114055362045,55.07269673070228,,,,,,,,,261.1634483568053,69.3103513762194,,,,
10493_hcpC_1,,,,,,,,,,,248.8031768766832,93.63768756555643,,,,,,,,,399.5861392994029,143.2983379685569,471.3438897615802,93.10772581791531,,
10494_hypothetical_protein,,,,,,,,,,,1.1352114618754905,0.0,,,,,,,,,6.8943690461435425,137.60516646853816,1.7652793763480927,0.0,,
10495_yciC_1,,,,,,,,,,,15.921295776121427,6.4506702841177,,,,,0.19572250342801054,0.22448479441318245,,,20.54835190614996,19.844802137301066,19.90821093180396,2.1218154131306903,,
10498_tnpA_1,,,,,,,,,,,17.005289726213256,10.939412181710914,,,,,,,,,25.626773781820607,42.0674249114344,,,,
10499_tnpA_2,,,,,0.8962876166215668,2.224524006419077,,,,,3.603636384790801,0.0,,,,,,,,,5.558251013945181,0.0,1.867911898228796,0.0,1.8693079025258892,1.064259256036623
1049_yhdN_1,28.880317747034297,44.35451788888462,,,,,,,,,,,,,,,,,,,,,,,,
10500_hypothetical_protein,,,,,,,,,,,183.89936367097656,112.28615032491777,,,,,,,,,236.4293109099915,0.0,377.2280283850608,173.12916280415504,,
10501_hypothetical_protein,,,,,,,,,,,46.41550090087691,36.264459455935416,,,,,,,,,72.96805334551307,115.41078478006426,45.60115240579203,18.509661645421183,,
10502_hypothetical_protein,,,,,,,,,,,27.211054552242636,15.408351858466633,,,,,,,,,41.46770866870774,39.501798576141866,23.91870024381807,29.564853879489775,,
10504_eryCIII,,,,,,,,,,,3805.3718491195477,46.81775923498273,,,,,2.2512037451465274,4.503537439488677,,,4887.058555406508,527.836140794563,98.83348013265116,98.46365301005218,,
10505_Putative_multidrug_export_ATP-binding-permease_protein,,,,,,,,,,,712.8309114195238,16.988740448388373,,,,,,,,,,,,,,
10506_Putative_multidrug_export_ATP-binding-permease_protein,,,,,,,,,,,1566.7310414353879,100.82394533287244,,,,,,,,,,,,,,
10507_enterobactin-ferric_enterobactin_esterase,,,,,,,,,,,842.4423499450252,56.505580893935615,,,,,,,,,,,118.24379822589258,51.86888235101078,,
10508_fes_1,,,,,,,,,,,256.8519133535286,26.07857993476986,,,,,,,,,,,34.79847090612004,29.55936874889989,8.713523882001361,3.4422567235833896
10509_besA,,,,,,,,,,,235.1900470253687,39.73864804037361,,,,,0.4274264189663483,0.9104431685549284,,,286.2557412882752,157.18079684481555,45.23473006095657,42.01460854661503,13.535128624238515,3.914158519063564
1050_kefF_1,13.15406758432797,33.393741828410285,,,,,,,,,,,,,,,,,,,,,,,,
10510_fepA_1,,,,,,,,,,,1360.6425624339267,91.47267399367188,,,,,0.0,0.0,,,1786.1884953127014,245.23935602671813,67.68824955836811,50.05847366064352,,
10511_pfeA,,,,,,,,,,,2761.8201168138744,268.06234807662554,,,,,3.899493541223354,1.8974418199842984,,,3341.8337258929823,912.5395250018846,142.82039249064675,97.56914762080316,,
10512_hypothetical_protein,,,,,,,,,,,9.721045341369194,0.0,,,,,,,,,,,,,,
10513_hypothetical_protein,,,,,,,,,,,2.7712017504501545,3.2352691102062736,,,,,,,,,,,,,,
10514_mprA_1,,,,,,,,,,,151.65942061949372,41.239847510418116,,,,,,,378.36182073808084,70.5116082555555,,,,,,
10515_ydiV_1,,,,,,,,,,,107.34468382573813,26.39001489313607,,,,,,,,,,,,,,
10516_sfaH_2,,,,,,,,,,,86.99035514612329,24.71777632565021,,,,,,,,,96.38997458410792,12.324872193540328,191.49610850515086,50.373158392126435,,
10517_sfaS_2,,,,,,,,,,,132.6730437332258,16.184385484207827,,,,,,,,,190.87514459382083,49.20263319700186,127.10713410054716,37.264646838164055,,
10518_sfaG_2,,,,,,,,,,,88.87627612694483,24.25548126199341,,,,,,,,,,,,,,
10519_sfaG_3,,,,,,,,,,,25.82606075766741,5.624004074995882,,,,,,,,,,,,,,
1051_Amidohydrolase,1.588440858435146,5.634162768483349,,,,,,,,,,,,,,,,,,,,,,,,
10521_fimD_4,,,,,,,,,,,51.91343073042083,15.55848007593717,,,,,,,,,58.808521726125704,15.196687073588556,40.92148565508233,5.362612252411745,,
10522_focC_2,,,,,,,,,,,90.223993553405,19.52217241860081,,,,,,,,,98.86888943870115,0.0,0.0,0.0,,
10523_ycbV_1,,,,,,,,,,,141.3887565903635,13.755484621216883,,,,,,,,,225.741635210425,140.38195233897952,0.0,0.0,,
10524_sfaA,,,,,,,,,,,2301.664278299569,304.4018146569726,,,,,,,,,2673.1028831609688,319.9069016075139,2907.4744049995506,806.2511377302986,,
10525_hypothetical_protein,,,,,,,,,,,1.1228722068551047,0.0,,,,,,,,,1.2989390956502327,0.0,,,,
10526_papB_1,,,,,80.93624110488915,901.8147386809616,,,,,572.5409792968179,14491.724867945131,,,0.0,0.0,0.20997926851584225,0.2408366544378837,93.62362322798509,0.0,142.56744906969575,114.18301047389336,104.294207920072,20.347500390356625,3.2721478863608047,0.0
10527_P_fimbrial_regulatory_protein_KS71A,,,,,14.457538334780311,0.0,,,,,103.30424303066964,523.0705509479766,,,151.595443873214,674.2099017629718,,,30.775467167154204,14.995681393715428,99.49520819532644,56.66095089880982,129.09384239270287,36.34929029010314,0.0,0.0
10528_hypothetical_protein,,,,,,,,,,,13.344221199919538,2.8614221084557254,,,,,,,,,12.39128543267041,0.0,24.95714132705553,9.41205993451997,,
10529_hypothetical_protein,,,,,,,,,,,5.750333840574384,7.419950688788512,22.218055207681555,13.877221614816232,3.634869599216697,7.442770156348555,,,,,5.484973290616804,24.45716825905659,3.890510250529664,5.22994345970885,2.2487978736134897,0.28451456388570306
1052_Amidohydrolase,2.4618937791593885,4.494555860061002,,,,,,,,,,,,,,,,,,,,,,,,
10530_hypothetical_protein,,,,,,,,,,,1.8930096890436845,0.0,,,,,,,,,0.6256669989519446,65.56057669443442,,,,
10531_hypothetical_protein,,,,,,,,,,,41.05103107332287,1.184970290910704,,,,,,,,,65.36102707064468,0.0,,,,
10532_CAAX_amino_terminal_protease_self-_immunity,,,,,,,,,,,129.3561877016694,5.537922379970434,,,,,,,,,136.48706689892143,0.0,,,,
10533_hypothetical_protein,,,,,,,,,,,525.4025754139035,93.31775087334793,,,,,,,,,,,,,,
10534_apxIB_1,,,,,,,,,,,38.325773966276564,6.316776642914869,,,,,,,,,,,,,,
10535_lagD,,,,,,,,,,,45.76966212198001,2.7108710950904222,,,,,,,,,,,,,,
10536_hypothetical_protein,,,,,,,,,,,23.226121755217672,0.0,,,,,,,,,,,,,,
10537_cvaA_1,,,,,,,,,,,397.68164688096425,8.340317788495536,,,,,,,,,,,,,,
10538_cvaA_2,,,,,,,,,,,601.2743441186511,3.8219464312472007,,,,,,,,,,,,,,
10539_RTX_toxin_acyltransferase_family_protein,,,,,,,,,,,887.570857985853,30.01749962594593,,,,,,,,,737.7686687387205,110.81478007643338,,,,
1053_yhdN_2,14.096364281192152,24.71565013830196,,,,,,,,,,,,,,,,,,,,,,,,
10540_hypothetical_protein,,,,,,,,,,,1369.7809386373144,49.71982441268939,,,,,,,,,,,,,,
10541_mchB,,,,,,,,,,,2398.033477723889,105.57963963998242,,,,,,,,,2223.234010088145,85.47488156066194,,,,
10542_mchI,,,,,,,,,,,2570.249108897044,44.14439562215666,,,,,,,,,2830.3199242062965,59.914211237497476,,,,
10543_hypothetical_protein,,,,,,,,,,,66.73069115024623,3.370909274764612,,,,,,,,,100.94612400481807,0.0,,,,
10544_hypothetical_protein,,,,,,,,,,,577.8712860144193,15.506182663917215,,,,,,,,,692.8700189965157,153.3314712077997,,,,
10545_Transposase,,,,,,,,,,,109.76075822008647,4.845682082474129,,,,,,,,,133.3732107140864,55.902098877843635,,,,
10546_Integrase_core_domain_protein,,,,,,,,,,,11.552172376380506,1.2709985790096077,,,,,,,,,15.742411756416756,14.662845607303247,,,,
10547_aroF_1,,,,,,,,,,,3502.1537090880984,255.61207302366432,,,,,,,,,4889.485638502558,2240.4090691468477,,,,
10548_hypothetical_protein,,,,,,,,,,,4.3772984335029514,2.299645734055519,,,,,,,,,8.101857410157384,0.0,,,,
10549_hypothetical_protein,,,,,,,,,,,4.7336176051789325,1.4628474211242657,,,,,,,,,27.862418660874805,0.0,,,,
1054_hchA_1,19.462896103165733,19.132848095150823,,,,,,,,,,,,,,,,,,,,,,,,
10550_hypothetical_protein,,,,,,,,,,,2.3478237052424915,1.7620662118087742,,,,,,,,,10.087864664919987,0.0,,,,
10551_hypothetical_protein,,,,,,,,,,,152.6167214111635,34.03796194518413,,,,,,,,,,,,,,
